[rosmaster.main][INFO] 2018-06-11 20:08:31,778: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-06-11 20:08:31,779: Starting ROS Master Node
[rosmaster.master][INFO] 2018-06-11 20:08:37,062: +SERVICE [/gazebo/set_parameters] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:37,069: +PUB [/gazebo/parameter_descriptions] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:37,076: +PUB [/gazebo/parameter_updates] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:37,254: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,263: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,278: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,293: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,301: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,307: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,316: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,325: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,334: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,344: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,353: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,360: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,370: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,379: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,389: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,420: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,425: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,438: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,444: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,452: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,462: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,472: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,478: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,486: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,495: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,502: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,509: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,522: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,531: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,538: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:37,838: +PUB [/rosout] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:37,847: +SERVICE [/mobile_base_nodelet_manager/get_loggers] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:37,861: +SERVICE [/mobile_base_nodelet_manager/set_logger_level] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:37,913: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/']
[rosmaster.master][INFO] 2018-06-11 20:08:37,915: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:37,944: +SUB [/clock] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:37,957: +SERVICE [/mobile_base_nodelet_manager/load_nodelet] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:37,965: +SERVICE [/mobile_base_nodelet_manager/unload_nodelet] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:37,978: +SERVICE [/mobile_base_nodelet_manager/list] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,342: +PUB [/rosout] /cmd_vel_mux http://0d53e7b9f3a1:38059/
[rosmaster.master][INFO] 2018-06-11 20:08:39,352: +SERVICE [/cmd_vel_mux/get_loggers] /cmd_vel_mux http://0d53e7b9f3a1:38059/
[rosmaster.master][INFO] 2018-06-11 20:08:39,363: +SERVICE [/cmd_vel_mux/set_logger_level] /cmd_vel_mux http://0d53e7b9f3a1:38059/
[rosmaster.master][INFO] 2018-06-11 20:08:39,424: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/']
[rosmaster.master][INFO] 2018-06-11 20:08:39,425: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:39,462: +SUB [/clock] /cmd_vel_mux http://0d53e7b9f3a1:38059/
[rosmaster.master][INFO] 2018-06-11 20:08:39,498: +PARAM [/cmd_vel_mux] by /cmd_vel_mux
[rosmaster.master][INFO] 2018-06-11 20:08:39,546: +SERVICE [/cmd_vel_mux/set_parameters] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,560: +PUB [/cmd_vel_mux/parameter_descriptions] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,577: +PUB [/cmd_vel_mux/parameter_updates] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,609: +PARAM [/cmd_vel_mux/yaml_cfg_file] by /mobile_base_nodelet_manager
[rosmaster.master][INFO] 2018-06-11 20:08:39,618: +PARAM [/cmd_vel_mux/yaml_cfg_data] by /mobile_base_nodelet_manager
[rosmaster.master][INFO] 2018-06-11 20:08:39,632: +PUB [/mobile_base/commands/velocity] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,701: +SUB [/cmd_vel_mux/input/safety_controller] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,761: +SUB [/cmd_vel_mux/input/teleop] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,791: +PUB [/rosout] /spawn_turtlebot_model http://0d53e7b9f3a1:38239/
[rosmaster.master][INFO] 2018-06-11 20:08:39,827: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:38239/']
[rosmaster.master][INFO] 2018-06-11 20:08:39,830: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:38239/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:39,850: +SUB [/clock] /spawn_turtlebot_model http://0d53e7b9f3a1:38239/
[rosmaster.master][INFO] 2018-06-11 20:08:39,859: +SUB [/cmd_vel_mux/input/switch] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:39,867: +SERVICE [/spawn_turtlebot_model/get_loggers] /spawn_turtlebot_model http://0d53e7b9f3a1:38239/
[rosmaster.master][INFO] 2018-06-11 20:08:39,883: +SERVICE [/spawn_turtlebot_model/set_logger_level] /spawn_turtlebot_model http://0d53e7b9f3a1:38239/
[rosmaster.master][INFO] 2018-06-11 20:08:39,971: +SUB [/cmd_vel_mux/input/navi] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:40,022: +PARAM [/cmd_vel_mux/yaml_cfg_file] by /mobile_base_nodelet_manager
[rosmaster.master][INFO] 2018-06-11 20:08:40,046: +PARAM [/cmd_vel_mux/yaml_cfg_data] by /mobile_base_nodelet_manager
[rosmaster.master][INFO] 2018-06-11 20:08:40,065: +PUB [/cmd_vel_mux/active] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:40,073: +PUB [/mobile_base_nodelet_manager/bond] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:40,152: +SUB [/mobile_base_nodelet_manager/bond] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:40,236: +PUB [/mobile_base_nodelet_manager/bond] /cmd_vel_mux http://0d53e7b9f3a1:38059/
[rosmaster.master][INFO] 2018-06-11 20:08:40,332: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://0d53e7b9f3a1:33735/ ['http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/']
[rosmaster.master][INFO] 2018-06-11 20:08:40,335: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://0d53e7b9f3a1:33735/ ['http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:40,342: +SUB [/mobile_base_nodelet_manager/bond] /cmd_vel_mux http://0d53e7b9f3a1:38059/
[rosmaster.master][INFO] 2018-06-11 20:08:40,987: +PUB [/rosout] /bumper2pointcloud http://0d53e7b9f3a1:42485/
[rosmaster.master][INFO] 2018-06-11 20:08:41,006: +SERVICE [/bumper2pointcloud/get_loggers] /bumper2pointcloud http://0d53e7b9f3a1:42485/
[rosmaster.master][INFO] 2018-06-11 20:08:41,022: +SERVICE [/bumper2pointcloud/set_logger_level] /bumper2pointcloud http://0d53e7b9f3a1:42485/
[rosmaster.master][INFO] 2018-06-11 20:08:41,037: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:38239/', 'http://0d53e7b9f3a1:42485/']
[rosmaster.master][INFO] 2018-06-11 20:08:41,038: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:38239/', 'http://0d53e7b9f3a1:42485/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:41,116: +SUB [/clock] /bumper2pointcloud http://0d53e7b9f3a1:42485/
[rosmaster.master][INFO] 2018-06-11 20:08:41,138: +PARAM [/bumper2pointcloud] by /bumper2pointcloud
[rosmaster.master][INFO] 2018-06-11 20:08:41,257: +PUB [/mobile_base/sensors/bumper_pointcloud] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:41,338: +SUB [/mobile_base/sensors/core] /mobile_base_nodelet_manager http://0d53e7b9f3a1:33735/
[rosmaster.master][INFO] 2018-06-11 20:08:41,450: +PUB [/mobile_base_nodelet_manager/bond] /bumper2pointcloud http://0d53e7b9f3a1:42485/
[rosmaster.master][INFO] 2018-06-11 20:08:41,529: +SUB [/mobile_base_nodelet_manager/bond] /bumper2pointcloud http://0d53e7b9f3a1:42485/
[rosmaster.master][INFO] 2018-06-11 20:08:41,540: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://0d53e7b9f3a1:33735/ ['http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:42485/']
[rosmaster.master][INFO] 2018-06-11 20:08:41,541: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://0d53e7b9f3a1:38059/ ['http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:42485/']
[rosmaster.master][INFO] 2018-06-11 20:08:41,542: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://0d53e7b9f3a1:33735/ ['http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:42485/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:41,543: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://0d53e7b9f3a1:38059/ ['http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:42485/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:42,593: +PUB [/rosout] /robot_state_publisher http://0d53e7b9f3a1:34805/
[rosmaster.master][INFO] 2018-06-11 20:08:42,625: +SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher http://0d53e7b9f3a1:34805/
[rosmaster.master][INFO] 2018-06-11 20:08:42,643: +SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher http://0d53e7b9f3a1:34805/
[rosmaster.master][INFO] 2018-06-11 20:08:42,646: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:38239/', 'http://0d53e7b9f3a1:42485/', 'http://0d53e7b9f3a1:34805/']
[rosmaster.master][INFO] 2018-06-11 20:08:42,650: publisherUpdate[/rosout] -> http://0d53e7b9f3a1:38843/ ['http://0d53e7b9f3a1:41001/', 'http://0d53e7b9f3a1:33735/', 'http://0d53e7b9f3a1:38059/', 'http://0d53e7b9f3a1:38239/', 'http://0d53e7b9f3a1:42485/', 'http://0d53e7b9f3a1:34805/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-06-11 20:08:42,793: +SUB [/clock] /robot_state_publisher http://0d53e7b9f3a1:34805/
[rosmaster.master][INFO] 2018-06-11 20:08:42,851: +PUB [/tf] /robot_state_publisher http://0d53e7b9f3a1:34805/
[rosmaster.master][INFO] 2018-06-11 20:08:42,868: +PUB [/tf_static] /robot_state_publisher http://0d53e7b9f3a1:34805/
[rosmaster.master][INFO] 2018-06-11 20:08:43,038: +SUB [/joint_states] /robot_state_publisher http://0d53e7b9f3a1:34805/
[rosmaster.master][INFO] 2018-06-11 20:08:43,473: +SERVICE [/camera/set_camera_info] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,491: +SERVICE [/camera/set_parameters] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,501: +PUB [/camera/parameter_descriptions] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,512: +PUB [/camera/parameter_updates] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,540: +PARAM [/camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:43,553: +PARAM [/camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2018-06-11 20:08:43,577: +PUB [/camera/rgb/image_raw] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,588: +PUB [/camera/rgb/camera_info] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,596: +PUB [/camera/depth/points] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,606: +PUB [/camera/depth/image_raw] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,624: +PUB [/camera/depth/camera_info] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][INFO] 2018-06-11 20:08:43,692: -SUB [/clock] /spawn_turtlebot_model http://0d53e7b9f3a1:38239/
[rosmaster.master][INFO] 2018-06-11 20:08:43,692: -PUB [/rosout] /spawn_turtlebot_model http://0d53e7b9f3a1:38239/
[rosmaster.master][INFO] 2018-06-11 20:08:43,692: -SERVICE [/spawn_turtlebot_model/get_loggers] /spawn_turtlebot_model rosrpc://0d53e7b9f3a1:40537
[rosmaster.master][INFO] 2018-06-11 20:08:43,692: -SERVICE [/spawn_turtlebot_model/set_logger_level] /spawn_turtlebot_model rosrpc://0d53e7b9f3a1:40537
[rosmaster.master][INFO] 2018-06-11 20:08:43,721: +PUB [/tf] /gazebo http://0d53e7b9f3a1:41001/
[rosmaster.master][ERROR] 2018-06-11 20:08:43,738: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2018-06-11 20:08:43,763: +PUB [/joint_states] /gazebo http://0d53e7b9f3a1:41001/
